,INDICATOR NAME ,Access to electricity (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),Agricultural land (% of land area),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, value added (% of GDP)",Arable land (% of land area),Average time to clear exports through customs (days),"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)","Commercial bank branches (per 100,000 adults)",Commercial service exports (current US$),Commercial service imports (current US$),Consumer price index (2005 = 100),Cost of business start-up procedures (% of GNI per capita),Cost to export (US$ per container),Cost to import (US$ per container),CPIA building human resources rating (1=low to 6=high),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA economic management cluster average (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),CPIA equity of public resource use rating (1=low to 6=high),CPIA financial sector rating (1=low to 6=high),CPIA fiscal policy rating (1=low to 6=high),CPIA gender equality rating (1=low to 6=high),CPIA macroeconomic management rating (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA public sector management and institutions cluster average (1=low to 6=high),CPIA quality of budgetary and financial management rating (1=low to 6=high),CPIA quality of public administration rating (1=low to 6=high),CPIA social protection rating (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CPIA trade rating (1=low to 6=high),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",Container port traffic (TEU: 20 foot equivalent units),"Current account balance (BoP, current US$)",Customs and other import duties (% of tax revenue),Customs and other import duties (current LCU),Documents to export (number),Documents to import (number),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Employment in services (% of total employment), Expense (% of GDP),Expense (current LCU),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)","Fertility rate, total (births per woman)",Firms expected to give gifts in meetings with tax officials (% of firms),Firms with female participation in ownership (% of firms),Fixed broadband Internet subscribers,Fixed broadband Internet subscribers (per 100 people),Food exports (% of merchandise exports),Food imports (% of merchandise imports),"Foreign direct investment, net (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)",Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),GINI index,"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Health expenditure, public (% of GDP)","Health expenditure, public (% of government expenditure)",High-technology exports (% of manufactured exports),High-technology exports (current US$),Household final consumption expenditure (annual % growth),Household final consumption expenditure (current US$),ICT goods exports (% of total goods exports),ICT goods imports (% total goods imports),"ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Imports of goods and services (% of GDP),Imports of goods and services (annual % growth),"Imports of goods and services (BoP, current US$)",Income share held by highest 10%,"Industry, value added (% of GDP)","Industry, value added (annual % growth)","Industry, value added (current US$)","Inflation, consumer prices (annual %)",Informal payments to public officials (% of firms),"International tourism, expenditures (% of total imports)","International tourism, expenditures (current US$)","International tourism, receipts (% of total exports)","International tourism, receipts (current US$)",Internet users (per 100 people),Labor force with primary education (% of total),Labor force with secondary education (% of total),Labor force with tertiary education (% of total),"Lead time to export, median case (days)","Lead time to import, median case (days)","Life expectancy at birth, total (years)",Liner shipping connectivity index (maximum value in 2004 = 100),"Literacy rate, adult total (% of people ages 15 and above)",Logistics performance index: Ability to track and trace consignments (1=low to 5=high),Logistics performance index: Competence and quality of logistics services (1=low to 5=high),Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),Logistics performance index: Overall (1=low to 5=high),Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),Management time dealing with officials (% of management time),Manufactures exports (% of merchandise exports),Manufactures imports (% of merchandise imports),"Manufacturing, value added (% of GDP)","Manufacturing, value added (annual % growth)","Manufacturing, value added (current US$)",Market Access Overall Trade Restrictiveness Index ,Market Access Overall Trade Restrictiveness Index agriculture,Market Access Overall Trade Restrictiveness Index manufacturing ,Market Access Tariff Trade Restrictiveness Index,Market Access Tariff Trade Restrictiveness Index agriculture,Market Access Tariff Trade Restrictiveness Index manufacturing ,Merchandise exports (current US$),Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to developing economies in South Asia (% of total merchandise exports),Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to developing economies outside region (% of total merchandise exports),Merchandise exports to developing economies within region (% of total merchandise exports),Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from developing economies in South Asia (% of total merchandise imports),Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from developing economies outside region (% of total merchandise imports),Merchandise imports from developing economies within region (% of total merchandise imports),Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise trade (% of GDP),Military expenditure (% of central government expenditure),Military expenditure (% of GDP),Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),"Motor vehicles (per 1,000 people)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net ODA received (% of imports of goods and services),Net official development assistance received (current US$),New businesses registered (number),"Official exchange rate (LCU per US$, period average)",Overall Trade Restrictiveness Index all products,Overall Trade Restrictiveness index - agricultural,Overall Trade Restrictiveness Index manufacturing ,Population ages 0-14 (% of total),Population ages 65 and above (% of total),Population density (people per sq. km of land area),Population growth (annual %),"Population, total",Poverty headcount ratio at $2 a day (PPP) (% of population),Procedures to enforce a contract (number),Procedures to register property (number),Proportion of seats held by women in national parliaments (%),"Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)",Public and publicly guaranteed debt service (% of GNI),"Public spending on education, total (% of GDP)","Public spending on education, total (% of government expenditure)",Pump price for diesel fuel (US$ per liter),Pump price for gasoline (US$ per liter),"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",Rail lines (total route-km),Ratio of girls to boys in primary and secondary education (%),"Revenue, excluding grants (% of GDP)","Roads, paved (% of total roads)",Rural population,Rural population (% of total population),Rural population growth (annual %),"School enrollment, primary (% gross)","School enrollment, secondary (% gross)","School enrollment, tertiary (% gross)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, etc., value added (% of GDP)","Services, etc., value added (annual % growth)","Services, etc., value added (current US$)",Start-up procedures to register a business (number),Tariff Trade Restrictiveness Index all products,Tariff Trade Restrictiveness Index agriculture,Tariff Trade Restrictiveness Index manufacturing ,Tax revenue (% of GDP),Tax revenue (current LCU),Taxes on exports (% of tax revenue),Taxes on exports (current LCU),Taxes on international trade (% of revenue),Taxes on international trade (current LCU),Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Telephone lines (per 100 people),Time required to obtain an operating license (days),Time required to register property (days),Time required to start a business (days),Time to export (days),Time to import (days),Time to prepare and pay taxes (hours),Time to resolve insolvency (years),Total tax rate (% of commercial profits),Trade (% of GDP),Trade in services (% of GDP),"Unemployment, total (% of total labor force)",Urban population,Urban population (% of total),Urban population growth (annual %),Wholesale price index (2005 = 100),"Workers' remittances, receipts (BoP, current US$)"
South and Central America,Belize,,73.96,62.24,6.66,1.45,0.87,12.13,3.07,,3.1,24.07,"314,907,007.60","161,532,998.52",113.24,51.2,"1,505.00","1,650.00",,,,,,,,,,,,,,,,,,,,,31919,"-31,282,577.37",,,6,6,,,,,,61.87,"947,288,990.86",2.79,,,"8,915.00",2.86,60.86,16.54,"90,434,900.45",6.18,"91,067,917.69",0.04,36.15,16.42,"1,474,000,000.00",2,"4,133.48",-1.4,,"603,255,250.36","773,944,927.89",3.59,11.35,0.38,"13,109.00",-1.68,"879,400,000.00",0,3.65,,,69.8,13.49,"944,212,969.30",,22.66,0.49,"268,900,000.00",0.89,,4.82,"39,000,000.00",31.82,"264,000,000.00",12.66,,,,,,75.84,3.85,,,,,,,,,,1.38,61.03,14.29,-4.69,"169,600,000.00",0.2578083,0.2508747,0.2599689,0.0627131,0.0736334,0.0593103,"350,000,000.00",20.01,0.75,0.73,9.51,12.61,20.01,0.75,67.2,"900,000,000.00",32.39,0.02,1.36,0.12,10.92,32.39,0.02,56.68,73.81,,1.1,0,62.32,174,,1.99,2.55,"24,760,000.00",544,2,0.0716068,0.1058287,0.067206,34.38,3.98,15.11,3.39,"356,600.00",,51,8,0,11.57,7.77,6.14,18.71,0.98,1.13,3.3,,,,,"163,043.10",47.3,2.34,121.13,,21.49,"344,033,740.50","170,268,041.41",65.21,3.7,"773,850,000.00",9,0.0716068,0.1058287,0.067206,,,,,,,,9.72,,60,44,21,21,147,1,33.2,131.66,34.89,8.2,"181,656.90",52.7,4.35,,"73,296,606.31"
West Africa,Benin,24.8,102.89,87.11,29.83,,,,22.15,9.63,3.7,,"203,570,077.92","488,396,220.97",121.82,149.9,"1,049.00","1,496.00",3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3.5,4,3.4,3.5,3,3.3,3.5,3,3,3.67,4,3.5,277680,"-648,934,554.01",26.41,"140,470,166,408.00",7,8,,,,14.95,"491,257,270,497.00",14.88,"1,445,723,887.72",5.29,26.82,43.92,"3,569.00",0.04,,,"103,099,138.95",1.69,"110,930,000.00",0.47,,,"7,294,865,846.91",3.1,801.64,0.27,,"1,224,787,782.54","1,737,771,756.75",2.34,9.62,,,,,,,0.77,"2,334,816.52",28.16,,"2,233,883,153.01",,,0,,2.71,54.48,3.94,"97,000,000.00",9.09,"133,600,000.00",3.13,,,,3,7,55.59,12.69,41.65,3.07,2.64,2.65,2.38,3.49,2.79,2.48,20.65,,,,,,0.0977246,0.1036283,0.0798122,0.0692413,0.0742006,0.0541942,"1,800,000,000.00",0.42,1.14,25.29,29.88,57.11,29.88,4.14,13.01,"2,700,000,000.00",1.65,0.61,5.56,7.73,57.5,7.73,1.21,34.76,51.84,6.79,1.01,0,79.94,22,69.47,10.48,29.53,"689,110,000.00",,471.87,0.1091418,0.1293074,0.1025002,43.52,3.04,80,2.79,"9,099,922.00",,42,4,8.4,2.45,0.64,4.51,18.2,1.21,1.04,3.9,758,,18.21,,"5,132,937.36",58,2.16,125.86,,10.62,"220,936,105.18","496,111,396.26",,,,6,0.1091418,0.1293074,0.1025002,16.19,"531,800,000,000.00",0.1,"532,662,750.00",22.08,"142,732,771,597.00",,1.51,64.34,120,29,30,32,270,4,66,43.04,10.89,,"3,716,954.64",42,3.8,,"122,625,330.58"
Caribbean,Bermuda,,,,0,,0.63,0.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,26.34,,1.76,,,"40,100.00",61.75,,13.07,,7.01,"404,130,000.00",,,10.11,"5,764,584,000.00",-1.9,"89,739.31",-1.65,,,,,,,,,,,3.39,,,36.14,,,,7.79,-10.22,"433,133,000.00",,,,"417,000,000.00",,"422,000,000.00",85.13,,,,,,79.29,1.57,,,,,,,,,,,50.55,,,,0.3450875,0.109396,0.3765595,0.0175728,0.0272345,0.0162827,"15,000,000.00",1.39,0,0.03,1.99,10.56,,0.01,43.37,"930,000,000.00",0.38,0,0.03,0.06,13.22,,0,86.72,17.23,,,0,135.82,,,,,,,1,,,,,,"1,284.74",0.72,"64,700.00",,,,,,,2.64,13.41,,,,,108.42,,,0,0,,92.34,78.72,19.6,,,91.44,-1.15,"5,083,402,000.00",,,,,,,,,,,,89,,,,,,,,,62.48,,,"64,237.00",100,-0.25,,
South Asia,Bhutan,,47,50.76,13.21,0.2,2.24,18.75,1.95,2.22,,,,,145.43,7.2,"2,230.00","2,805.00",4.5,3.5,4.5,4.17,4,4.5,3.5,4,4,4,4,4,3.5,3.9,3.5,4,3,3.33,3,4.5,0,,3.15,"177,960,000.00",8,12,65.4,6.4,28.2,23.29,"14,257,030,000.00",64.74,,2.4,2.54,31.31,"8,675.00",1.2,7.17,11.47,,1.25,"18,990,259.63",,1.18,15.24,"1,688,939,892.49",8.41,"2,287.71",6.6,38.06,,,4.5,10.46,0.14,"394,616.00",,,11.35,2.49,,,71.97,32.95,,29.36,43.17,3.61,"530,784,961.78",31.08,10.05,,"43,000,000.00",,"64,000,000.00",13.6,,,,,,66.91,0,,2.54,2.24,2.44,2.14,2.99,2.38,1.83,15.95,69.5,60.82,38.08,13.27,"468,182,193.76",0.0167608,0.3014595,0.0081117,0.0022015,0.0071358,0.0020516,"620,000,000.00",,,,,,,,,"950,000,000.00",,,,,,,,,86.4,,,0,54.32,57,42.57,9.23,,"131,000,000.00",17,46.67,,,,28.84,4.83,18.91,1.68,"738,267.00",29.76,47,3,8.5,,5.93,4.02,9.37,0.82,1.08,,,102.14,22.95,,"458,794.08",63.2,-0.11,111.37,70.06,8.75,,,38.08,13.27,"468,182,193.76",8,,,,9.24,"5,654,082,000.00",0,"104,000.00",0.99,"203,864,000.00",,3.62,19.27,92,36,38,38,274,,40.8,136.72,,4,"267,145.92",36.8,4.91,,
South and Central America,Bolivia,77.5,76.12,67.82,34.11,1.09,0.71,11.75,3.45,12.39,3,,"529,731,500.00","1,128,116,465.00",150.34,90.4,"1,425.00","1,747.00",3.5,2.5,4.5,4,4,4,3.5,4,4,3.5,3.7,3.5,2.5,3.2,3,3,3.5,3.5,4.5,3.5,0,"873,744,670.09",5.13,"895,627,523.23",8,7,36.1,19.7,44.2,21.81,"22,467,377,441.95",35.47,"6,840,094,924.13",3.35,3.43,41.31,"95,937.00",0.97,14.97,7.88,"650,803,350.55",3.17,"621,997,989.55",-0.15,43.85,12.25,"24,426,829,466.07",5.09,"2,421.35",3.44,56.29,"6,290,472,424.13","5,006,774,120.36",3.05,7.26,8.62,"37,069,781.00",5.18,"14,847,713,794.16",0,3.4,11.79,"64,823,000.00",31.5,9.23,"6,158,688,585.36",43.28,34.1,3.69,"6,678,696,036.20",9.81,17.57,6.84,"421,000,000.00",4.96,"339,000,000.00",20,,,,15,28.28,66.27,0,90.7,2.38,2.38,2.53,2.26,3.2,2.51,2.24,28.48,6.35,78.17,12.94,3.1,"2,535,487,135.58",0.2075912,0.1808037,0.2139648,0.0128143,0.057965,0.0020715,"8,350,000,000.00",64.44,0.01,0.1,0.04,3.71,64.44,0.16,31.47,"7,650,000,000.00",73.29,0.01,0.31,0.04,4.43,73.29,0.01,22.16,59.29,8.15,1.64,4.24,72.3,68,16.66,3.59,9.47,"674,980,000.00","2,504.00",6.94,0.1073379,0.251785,0.0870651,35.67,4.75,9.17,1.58,"10,088,108.00",24.89,40,7,25.4,4.32,1.59,,,0.54,0.7,3.1,"2,866.00",99.03,23.27,7.89,"3,326,499.42",33.5,0.22,104.73,80.24,38.65,"549,622,500.00","1,151,914,465.00",54.16,4.85,"10,608,330,735.71",15,0.0381607,0.0562344,0.0356241,16.96,"17,475,369,491.90",,,3.34,"895,627,523.23",17.9,8.54,37.25,92,50,19,23,"1,080.00",1.8,80,66.97,8.66,5.2,"6,603,349.59",66.5,2.28,,"939,330,273.83"
Eastern Europe,Bosnia and Herzegovina,,14.63,40.66,41.73,5.89,1.56,8.7,19.55,1.34,3.4,30.89,"1,284,210,829.13","521,335,592.13",122.12,17,"1,240.00","1,200.00",3.5,3.5,4,3.83,4,3.5,4,3.5,4,4,3.6,3.5,3,3.3,3.5,3,3.5,3.83,4,3,0,"-1,587,610,942.73",0.02,"726,658.70",8,9,,,,40.57,"9,933,764,182.93",42.28,"7,337,948,764.51",1.15,1.54,32.78,"307,489.00",8.18,7.32,18.1,"412,507,741.30",2.39,"432,327,604.40",0.11,14.96,19.39,"18,088,238,053.46",1.71,"4,820.67",1.93,36.21,"6,050,494,934.72","11,101,131,700.45",6.71,16.64,2.58,"70,648,090.00",,,0.15,2.89,,,64.83,7.94,"11,630,485,327.39",27.25,26.17,0.5,"3,889,331,001.62",3.67,10.28,2.49,"244,000,000.00",10.66,"668,000,000.00",52,89,11,0,2,2,75.4,0,97.81,2.68,2.3,3.1,2.33,3.18,2.66,2.22,11.18,56.98,58.43,12.51,0.5,"1,858,618,354.76",0.0748224,0.2473016,0.0521479,0.019601,0.106016,0.0082407,"5,850,622,880.95",,2.34,,,,6.51,2.42,90.34,"11,048,204,399.94",,,,,,12.61,,86.39,84.25,3.37,1.36,2.29,82.72,138,7.59,3.02,5.08,"510,370,000.00","1,896.00",1.41,0.0337862,0.0977822,0.0169361,14.71,14.19,73.73,-0.21,"3,752,228.00",0.19,37,7,16.7,2.93,1.18,,,1.42,1.42,1.7,"1,026.00",102.48,39.75,,"1,932,716.59",51.4,-1.32,112.23,91.13,37.16,"1,287,453,829.78","529,353,626.94",65.13,2.21,"9,679,486,075.49",12,0.0337862,0.0977822,0.0169361,20.39,"4,993,262,488.64",,,0,"66,719.01",,26.56,21.36,33,40,15,16,422,3.3,25,107.11,10.04,27.2,"1,827,432.41",48.6,1,,"1,428,694,666.93"
Southern Africa,Botswana,45.4,47.13,56.99,45.62,0.19,0.83,2.46,0.44,6.19,4.7,8.61,"384,773,759.49","867,483,423.81",169.36,1.8,"3,185.00","3,420.00",,,,,,,,,,,,,,,,,,,,,0,"45,903,487.49",,,6,8,,,,,,38.48,"5,027,733,785.92",2.75,8.36,55.34,"11,978.00",0.6,5.08,12.36,"264,685,056.57",1.78,"264,954,426.91",0,0.36,14.66,"17,627,441,190.67",5.05,"8,680.31",3.82,,"4,633,258,334.74","4,841,725,336.24",8.2,16.99,0.4,"14,725,119.00",10.08,"7,932,352,922.90",0.27,3.1,5.49,"21,667,602.76",43.58,17.4,"5,718,328,513.64",,46.76,3.81,"7,888,116,367.25",8.88,7.34,0.45,"26,000,000.00",4.42,"222,000,000.00",6,,,,,,53.11,0,84.08,2.59,2.29,1.91,2.09,2.99,2.32,2.09,10.19,79.54,68.47,4.13,12.14,"696,451,557.99",0.1121001,0.621982,0.0879199,0.0301517,0.1676617,0.0236305,"5,790,000,000.00",,,,,,,,,"7,160,000,000.00",,,,,,,,,69.44,,2.66,4.61,117.76,133,,1.06,2.45,"156,140,000.00",,6.84,0.0063094,0.0016269,0.006884,32.22,4.08,3.54,1.18,"2,030,738.00",,28,5,7.9,1.31,0.48,7.83,16.23,0.97,0.93,3.9,888,99.82,,,"780,701.61",38.9,-0.66,110.12,81.66,,"394,475,451.18","876,603,177.41",50.77,6.09,"8,563,860,830.09",10,0.0063094,0.0016269,0.006884,,,,,,,,6.85,27.17,16,61,28,41,152,1.7,19.4,82.05,8.53,,"1,226,243.40",61.1,2.52,,"12,149,366.12"
South and Central America,Brazil,98.3,75.81,47.45,31.27,3.94,1.31,5.46,7.23,15.89,3.1,13.76,"36,659,988,036.84","73,114,925,758.88",134.03,5.4,"2,215.00","2,275.00",,,,,,,,,,,,,,,,,,,,,8121324,"-52,612,056,488.75",3.23,"16,091,944,137.04",7,8,17,22.1,60.7,25.61,"815,568,100,207.66",11.89,"294,473,416,471.28",1.83,16.44,59.31,"13,266,310.00",6.81,31.08,4.65,"75,956,974,544.31",2.69,"66,660,264,776.33",-0.38,10.14,16.53,"2,476,652,189,879.72",2.73,"12,593.89",1.84,54.69,"256,039,574,768.00","226,243,408,907.00",4.13,7.08,11.21,"8,121,872,800.00",4.09,"1,494,169,676,451.20",1.01,9.46,1.45,"556,275,956.28",12.62,9.75,"302,583,011,465.07",42.93,27.53,1.52,"581,144,959,963.87",6.64,11.86,7.91,"19,340,000,000.00",2.64,"6,181,000,000.00",40.65,41.1,30.6,9.3,2.8,3.88,73.1,34.62,90.04,3.42,3.3,2.91,2.37,4.14,3.2,3.1,18.74,37.06,74,14.6,0.13,"308,125,382,457.89",0.1222901,0.3579685,0.0411203,0.0486435,0.1369419,0.0182326,"256,039,000,000.00",22.72,4,2.23,2.46,29.78,22.72,6.23,45.46,"236,870,000,000.00",16.62,2.39,2.43,4.06,28.47,16.62,3.83,54.47,18.36,5.88,1.57,2.68,104.1,209,0.12,0.03,0.23,"661,320,000.00","315,645.00",1.67,0.2169706,0.2473025,0.2148334,24.99,7.19,23.04,0.87,"196,655,014.00",10.82,45,13,8.6,6.11,0.7,5.72,16.82,1.14,1.58,2.7,"29,817.00",,23.14,,"26,317,773.45",13.5,-2.47,,,,"38,433,841,703.28","76,339,602,558.07",67.01,2.71,"1,414,408,374,177.59",13,0.0951275,0.0388938,0.0990897,15.64,"498,160,353,626.64",,,2.18,"16,091,944,137.04",,21.62,83.45,39,119,13,17,"2,600.00",4,67.1,24.51,4.63,8.3,"168,628,696.55",86.5,1.41,139.68,"1,969,226,761.69"
East Asia,Brunei Darussalam,99.7,23.67,41.96,2.09,,,0.76,0.57,,4.3,,"914,911,081.63","1,215,458,481.16",106.79,11.8,680,745,,,,,,,,,,,,,,,,,,,,,89000.08,"3,977,383,595.39",,,6,6,,,,,,81.44,"8,086,792,762.53",2.04,,,"21,699.00",5.44,,,"325,586,827.79",4.01,"495,720,000.00",,,,"12,369,689,791.73",2.6,"31,007.95",0.78,,"7,171,881,680.90","2,282,430,794.56",2.63,8.47,,,1.8,"2,866,386,770.31",,,,,32.87,-0.27,"3,716,618,335.43",,66.77,1.73,"8,259,653,857.44",2.02,,12.83,"477,000,000.00",3.14,"254,000,000.00",50,,,,,,77.93,4.68,95.29,,,,,,,,,,,12.07,1.55,"1,492,775,740.69",0.0205487,0.5271627,0.0197231,0.0126252,0.0916162,0.0124965,"12,250,000,000.00",0,0.02,2.37,,18.57,,0.06,80.83,"3,250,000,000.00",0.07,0.06,0.8,0.07,37.16,,0.38,62.64,98.22,,2.87,0,109.07,510,,,,,,1.26,,,,25.87,3.68,75.7,1.74,"405,938.00",,47,7,,,,2.05,13.71,0.24,0.39,4.4,,102.31,,81.12,"96,937.56",24.3,0,107.96,109.73,17.25,"914,911,081.63","1,434,187,540.87",32.47,3.83,"4,016,047,227.93",15,,,,,,,,,,,20.03,,298,101,19,15,96,2.5,16.8,114.31,21.89,,"301,982.44",75.7,2.37,,
Eastern Europe,Bulgaria,,38.86,46.18,46.33,1.37,1.06,5.27,28.91,4.22,3.5,91.24,"7,575,500,614.89","4,344,695,789.49",143.31,1.5,"1,551.00","1,666.00",,,,,,,,,,,,,,,,,,,,,142611,"579,254,324.72",0.85,"121,637,000.00",5,6,6.8,33.3,59.9,31.66,"21,631,037,000.00",63.4,"35,763,679,783.98",1.49,6.58,33.93,"1,088,286.00",14.52,16.08,9.56,"1,629,526,442.38",3.4,"1,820,069,056.92",0.36,13.3,22.21,"53,514,098,359.71",1.7,"7,158.12",2.49,28.19,"28,177,632,061.37","30,917,975,674.11",4.35,9.83,7.91,"802,458,914.00",0.5,"32,187,973,811.29",2.47,5.64,9.63,"730,378,252.19",64.98,2.87,"35,262,970,144.77",22.17,31.37,8,"14,149,067,120.13",4.22,22.36,4.86,"1,382,000,000.00",14.77,"4,035,000,000.00",45.98,14.6,59.9,25.6,2,3.87,73.51,5.37,98.32,2.96,2.85,3.07,2.5,3.18,2.83,2.3,10.62,49.24,54.9,16.92,9,"7,633,276,217.77",,,,,,,"27,975,720,000.00",0.52,2.91,0.54,1.43,7.06,29.86,3.41,61.19,"32,114,136,000.00",2.97,0.73,0.31,0.22,7.31,36.35,0.91,55.74,96.53,4.62,1.43,1.98,136.1,375,,,,,"35,545.00",1.41,,,,13.86,17.73,69.4,-0.78,"7,476,000.00",0.41,39,8,20.8,1.52,0.93,4.44,12.35,1.58,1.51,3.8,"4,098.00",96.82,32.38,,"2,132,203.79",28.3,-1.73,102.56,88.85,56.86,"7,586,047,722.61","4,344,994,470.66",63.36,-3.39,"28,580,252,704.28",4,,,,21.02,"14,357,970,000.00",,,0.52,"121,637,000.00",,29.66,20.78,15,18,21,17,500,3.3,28.1,128.38,22.3,10.2,"5,402,085.21",71.7,-0.25,148.71,"1,074,404,154.99"
